,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0,-0.797530472278595,-0.8559104800224304,-0.6965547800064087,0.2647031247615814,-0.9026494026184082,0.0,-0.374615341424942,0.24716153740882874,1.3006411790847778,-0.6458619832992554,0.13664211332798004,0.29408401250839233,-0.17406240105628967,-0.810554563999176,0.1943015605211258,-0.8094738125801086,1.285576343536377,0.2922442555427551,-1.1849902868270874,0.602870523929596,0.6951065063476562,1.182862401008606,-0.251997172832489,0.19034576416015625,0.025474268943071365,0.12184920907020569,-0.13972227275371552,1.026506781578064,-0.1767432540655136,0.4723482131958008,-0.0854153037071228,0.5156788229942322,-3.0327723026275635,0.8059750199317932,-0.7329482436180115,0.7120603322982788,-0.6553357839584351,-0.39005136489868164,0.0,0.41308167576789856,0.4635044038295746,0.6065276861190796,-0.8155375719070435,1.0328251123428345,-0.3979034423828125,-0.5123813152313232,-0.255564421415329,0.6924386024475098,-0.06215110048651695,0.3201196789741516,-0.372583270072937,-1.1057515144348145,0.9326478242874146,-0.13219408690929413,0.8176546692848206,0.3041435182094574,-1.209234356880188,0.6817783117294312,-0.2442907840013504,0.7108803987503052,0.3287632167339325,-0.13219408690929413,0.763771116733551,-1.161198616027832,-0.006395051255822182,-0.276333212852478,0.30289411544799805,-0.6982238292694092,-1.4108988046646118,1.0165913105010986,-0.3654738664627075,0.2976613938808441,-1.1055212020874023,-0.5371255874633789,1.188454270362854,0.0,-0.34243372082710266,0.32351142168045044,0.7215087413787842,0.6088389158248901,-0.5569430589675903,-0.0029776599258184433,0.09791726619005203
1,-0.5791404843330383,-0.5671728849411011,-1.3732813596725464,0.2647031247615814,-1.281706690788269,0.0,0.9292649626731873,0.4777437746524811,1.3006411790847778,0.09333965182304382,0.13664211332798004,0.29408401250839233,-0.26005616784095764,-0.810554563999176,0.1943015605211258,-0.8094738125801086,0.9694284200668335,0.2922442555427551,-1.1849902868270874,-0.5720247626304626,0.6951065063476562,1.182862401008606,-0.9779819846153259,-0.6857948303222656,-0.5423039793968201,0.12184920907020569,-1.1557151079177856,1.026506781578064,-0.1767432540655136,-0.0950620174407959,-0.7660276293754578,0.6376118659973145,-3.0327723026275635,1.4204891920089722,-0.7329482436180115,0.7120603322982788,-0.4702463448047638,-0.39005136489868164,-0.4875272214412689,0.41308167576789856,0.4635044038295746,0.6065276861190796,-1.056911826133728,1.0328251123428345,-0.3979034423828125,-0.5123813152313232,0.06267624348402023,0.5196326375007629,-0.06215110048651695,-0.4371863007545471,-0.39121702313423157,-1.1528265476226807,0.6972540020942688,-0.5123897194862366,0.8176546692848206,1.577598214149475,-1.209234356880188,0.6817783117294312,-0.2442907840013504,0.7108803987503052,0.01458206120878458,-0.13219408690929413,0.19207525253295898,-1.161198616027832,-0.006395051255822182,-0.276333212852478,0.30289411544799805,-0.6982238292694092,-1.4108988046646118,1.0165913105010986,-0.13542820513248444,-0.02166076749563217,-1.1055212020874023,-0.5371255874633789,-0.008471312001347542,0.3218495547771454,-0.7218263149261475,0.32351142168045044,0.7215087413787842,0.6088389158248901,-0.5569430589675903,0.10800729691982269,0.09791726619005203
2,0.1645263135433197,0.003504234366118908,0.1336585134267807,-0.20524919033050537,-0.5225268006324768,-1.5138099193572998,1.2273290157318115,0.29088863730430603,0.6806539297103882,0.153128981590271,0.08991045504808426,0.24203826487064362,-0.32119783759117126,-0.810554563999176,0.1943015605211258,-1.311775803565979,0.7145200371742249,0.2922442555427551,-0.8652145266532898,-0.5863574147224426,0.6951065063476562,1.2046711444854736,-0.9779819846153259,-0.7996910214424133,-0.20524919033050537,0.030138347297906876,-1.1557151079177856,1.026506781578064,-0.1767432540655136,-0.500248372554779,-0.7660276293754578,0.5156788229942322,-0.9688460826873779,0.30875733494758606,-0.7329482436180115,0.7120603322982788,-0.1007484421133995,-0.39005136489868164,-0.4875272214412689,0.41308167576789856,0.5090559124946594,0.6065276861190796,-0.8155375719070435,0.12143082916736603,-0.20017388463020325,-0.5123813152313232,0.9270907044410706,0.5196326375007629,-0.06215110048651695,-0.2577650547027588,-0.10354878753423691,-1.0654182434082031,0.6972540020942688,-0.5123897194862366,0.8176546692848206,0.3041435182094574,-1.0863903760910034,-0.1918303668498993,-0.2442907840013504,0.7108803987503052,0.7285456657409668,-0.13219408690929413,0.19207525253295898,-1.161198616027832,0.6452131271362305,-0.276333212852478,0.30289411544799805,-0.6982238292694092,-1.4108988046646118,1.0165913105010986,-0.13542820513248444,-0.02166076749563217,-1.4453595876693726,0.1436106115579605,-0.008471312001347542,0.3218495547771454,-0.34243372082710266,0.32351142168045044,0.19684411585330963,-0.10198017954826355,-0.40834224224090576,0.10800729691982269,0.09791726619005203
3,0.5499792695045471,-0.698839545249939,-0.6965547800064087,-1.6295651197433472,-0.1964469999074936,0.03470443934202194,1.2273290157318115,0.3606289327144623,-0.3109239339828491,0.153128981590271,0.24798257648944855,0.49954625964164734,-0.3078835606575012,-0.4296521544456482,-0.49661844968795776,-0.06363149732351303,1.0165913105010986,0.18992120027542114,-1.1296501159667969,-0.5863574147224426,0.2747616469860077,0.401557058095932,-0.9779819846153259,-1.2712582349777222,0.3207998275756836,0.030138347297906876,-1.1557151079177856,0.3536228835582733,-0.1767432540655136,-0.500248372554779,-0.7660276293754578,0.5156788229942322,-2.570352077484131,0.30875733494758606,0.741935133934021,0.7120603322982788,-0.6553357839584351,-0.39005136489868164,-2.1589598655700684,0.41308167576789856,0.5090559124946594,0.6065276861190796,-0.8155375719070435,-0.09881789237260818,-0.3979034423828125,-0.27527689933776855,0.06267624348402023,0.6924386024475098,-0.1249428242444992,-0.6166075468063354,0.5467905402183533,-0.6502238512039185,0.6939520835876465,-0.5123897194862366,0.16374701261520386,1.932568073272705,-1.2524782419204712,-0.48303326964378357,-0.022130805999040604,0.17598854005336761,0.7285456657409668,-0.13219408690929413,0.19207525253295898,-1.161198616027832,-0.7242552638053894,-0.276333212852478,0.30289411544799805,-0.6982238292694092,-1.3684090375900269,1.0165913105010986,-0.2689964771270752,-0.02166076749563217,-1.4453595876693726,0.1436106115579605,-0.008471312001347542,-1.339665174484253,-1.1487826108932495,0.32351142168045044,0.1447608321905136,-0.10198017954826355,-0.5569430589675903,0.10800729691982269,1.259163498878479
4,-1.2219544649124146,0.0,-0.6863496899604797,-2.0835328102111816,-0.1964469999074936,0.03470443934202194,1.1273483037948608,-0.40884071588516235,-0.3109239339828491,0.153128981590271,0.13513879477977753,0.49954625964164734,-0.3078835606575012,-1.9380892515182495,-0.2620845139026642,0.6187232136726379,1.0165913105010986,-1.067270040512085,-1.1296501159667969,-0.5863574147224426,0.29482153058052063,0.9035033583641052,-0.01916966214776039,-1.2712582349777222,-0.20524919033050537,0.030138347297906876,-2.3235130310058594,0.3536228835582733,-0.23474204540252686,-0.500248372554779,-0.026905206963419914,0.5156788229942322,-2.570352077484131,0.30875733494758606,1.673826813697815,0.0,-0.5827091932296753,-0.39005136489868164,-1.1955127716064453,0.4740307331085205,0.5090559124946594,0.6065276861190796,-0.8155375719070435,0.12143082916736603,-0.20017388463020325,-0.27527689933776855,0.06267624348402023,1.0856484174728394,-0.6458619832992554,-0.6166075468063354,0.5467905402183533,-0.6502238512039185,0.504983127117157,-0.5123897194862366,0.16374701261520386,1.932568073272705,-1.0913808345794678,-0.48303326964378357,-0.14478985965251923,0.17598854005336761,0.7285456657409668,0.17331230640411377,0.19207525253295898,-1.6406781673431396,-0.7242552638053894,-0.276333212852478,0.30289411544799805,-0.6982238292694092,-1.3684090375900269,0.5472158789634705,-0.7753057479858398,-0.02166076749563217,-1.1245964765548706,0.1436106115579605,0.19577501714229584,0.06308133900165558,-1.1487826108932495,-0.5369717478752136,0.3530939519405365,-0.10198017954826355,-0.5569430589675903,0.6509084105491638,0.298657089471817
5,0.5362899303436279,0.09726046770811081,0.6497071981430054,-2.0835328102111816,1.0643891096115112,0.8299226760864258,1.1273483037948608,-1.0255073308944702,-1.219591736793518,0.153128981590271,-0.5369717478752136,0.9495350122451782,-0.3078835606575012,-1.8121922016143799,-0.2620845139026642,0.08644112944602966,1.0165913105010986,-0.4535214602947235,-0.6241065263748169,-0.6928911209106445,0.29482153058052063,0.0,-0.14439883828163147,-1.2712582349777222,-0.2696551978588104,0.030138347297906876,0.7821852564811707,0.3536228835582733,-0.1767432540655136,0.36875197291374207,-0.026905206963419914,0.6376118659973145,-2.570352077484131,0.08104424178600311,1.673826813697815,0.0,-0.6553357839584351,-0.07500254362821579,-1.1955127716064453,0.4740307331085205,0.5090559124946594,0.3787943124771118,-0.48823022842407227,-0.09881789237260818,-0.20017388463020325,-0.27527689933776855,0.06267624348402023,0.9708786606788635,-0.1249428242444992,-0.6166075468063354,0.24218563735485077,-0.22072084248065948,0.504983127117157,-0.11772973090410233,1.1156585216522217,1.0553977489471436,-1.2524782419204712,0.2083732932806015,-0.14478985965251923,0.17598854005336761,0.7285456657409668,1.3002545833587646,0.19207525253295898,-1.3351969718933105,-0.7242552638053894,0.6969293355941772,0.30289411544799805,-1.91523015499115,-1.459286093711853,0.5472158789634705,-0.7753057479858398,-0.16059955954551697,-1.1245964765548706,0.1436106115579605,0.19577501714229584,0.06308133900165558,-1.1487826108932495,-0.5369717478752136,0.3530939519405365,-0.10198017954826355,-0.5569430589675903,0.6509084105491638,0.298657089471817
6,-1.2934404611587524,-0.4379836618900299,1.0131174325942993,-2.0835328102111816,0.7028606534004211,-0.6082284450531006,0.8411524295806885,-0.40884071588516235,-1.219591736793518,-0.5836935639381409,0.13513879477977753,0.9495350122451782,-0.2913900911808014,-1.285446286201477,-0.2620845139026642,0.6187232136726379,0.3568912744522095,-0.4535214602947235,-0.6449742913246155,0.644474446773529,1.5723227262496948,0.0,0.5648780465126038,-1.2712582349777222,-0.70064377784729,0.030138347297906876,1.1973850727081299,0.3536228835582733,-0.38121047616004944,-0.500248372554779,-0.026905206963419914,0.6500658392906189,-2.570352077484131,0.08104424178600311,0.8235655426979065,0.0,-0.2851642072200775,-0.07500254362821579,-1.6752243041992188,0.4740307331085205,0.030138347297906876,0.3787943124771118,-0.48823022842407227,-0.09881789237260818,-0.20017388463020325,-0.27527689933776855,0.06267624348402023,0.9477365016937256,-0.1249428242444992,-0.6166075468063354,0.2624583840370178,-0.4160933196544647,0.504983127117157,-0.5569430589675903,0.16374701261520386,1.0553977489471436,-1.0913808345794678,0.2083732932806015,-0.14478985965251923,0.17598854005336761,0.1436106115579605,0.17331230640411377,0.19207525253295898,-1.3351969718933105,-0.7242552638053894,0.1771072894334793,-0.17557241022586823,-0.6982238292694092,-0.9881280660629272,0.5472158789634705,-0.13542820513248444,0.1832546889781952,-1.1245964765548706,0.43157902359962463,0.8314555883407593,-1.0819470882415771,-1.1487826108932495,-0.5369717478752136,-0.290475070476532,-0.10198017954826355,-1.5014463663101196,0.6509084105491638,0.298657089471817
7,0.613231360912323,-0.09579399228096008,0.7566624879837036,-1.634459137916565,0.0,-0.9493135809898376,0.8411524295806885,-1.4816148281097412,-1.219591736793518,0.23546086251735687,-0.5369717478752136,0.8869743943214417,-1.347511649131775,-1.285446286201477,-1.0762754678726196,0.6187232136726379,0.3708225190639496,-0.4535214602947235,-0.6449742913246155,0.644474446773529,0.9609530568122864,0.0,0.5110238194465637,-1.2712582349777222,-0.70064377784729,0.4635044038295746,1.1973850727081299,0.9109610915184021,-0.38121047616004944,-0.500248372554779,-0.026905206963419914,0.6500658392906189,-2.570352077484131,0.08104424178600311,0.8235655426979065,1.2044041156768799,-0.5173421502113342,-0.07500254362821579,-1.1955127716064453,0.4740307331085205,0.030138347297906876,0.3787943124771118,-0.48823022842407227,-0.09881789237260818,-0.20017388463020325,-0.27527689933776855,-0.2292085886001587,0.9708786606788635,-0.1249428242444992,-0.4938375949859619,0.1576685607433319,-0.4160933196544647,0.3889801502227783,1.3002545833587646,0.9002633690834045,1.0553977489471436,-1.0913808345794678,0.014761236496269703,-0.5147961974143982,0.0884721428155899,0.1436106115579605,0.34942829608917236,0.19207525253295898,-1.3351969718933105,-0.7242552638053894,0.1771072894334793,-0.17557241022586823,-1.91523015499115,-1.1996448040008545,0.2350921928882599,-0.13542820513248444,-0.02166076749563217,-1.1245964765548706,0.8437170386314392,0.8314555883407593,-1.0819470882415771,-0.564975380897522,-0.5369717478752136,0.3530939519405365,-0.10198017954826355,-1.5014463663101196,0.2542164921760559,0.4539654552936554
8,-0.5009198188781738,0.28723815083503723,-0.45109716057777405,-1.840694785118103,0.0,0.8299226760864258,0.8411524295806885,-0.62139493227005,-1.219591736793518,0.23546086251735687,-0.5369717478752136,0.8869743943214417,-1.347511649131775,-1.3479492664337158,-0.8596858382225037,0.6187232136726379,-0.4275182783603668,-0.4535214602947235,-0.3139258623123169,0.08911830186843872,0.9609530568122864,1.2046711444854736,0.5110238194465637,-0.6857948303222656,-0.70064377784729,0.4635044038295746,1.2017103433609009,0.9270907044410706,-0.38121047616004944,-0.500248372554779,-0.026905206963419914,-0.0650344043970108,-0.9688460826873779,0.30875733494758606,0.8235655426979065,1.2044041156768799,-0.2851642072200775,-0.07500254362821579,-1.6752243041992188,0.4740307331085205,0.030138347297906876,0.3787943124771118,-0.48823022842407227,-0.09881789237260818,-0.20017388463020325,-0.5609769821166992,-0.2292085886001587,0.9477365016937256,-0.1249428242444992,-0.4370749890804291,0.1576685607433319,-0.4160933196544647,0.27297720313072205,1.3002545833587646,0.9002633690834045,2.088641881942749,-1.0913808345794678,0.014761236496269703,-0.14478985965251923,0.0884721428155899,0.1436106115579605,0.34942829608917236,0.19207525253295898,-0.32116568088531494,-0.7242552638053894,0.1771072894334793,-0.17557241022586823,-1.4004918336868286,-1.1996448040008545,-0.07703150808811188,-0.13542820513248444,0.1832546889781952,-0.37835991382598877,0.8437170386314392,0.8314555883407593,-0.1408957839012146,-0.564975380897522,-0.050057731568813324,0.3530939519405365,-0.4789780378341675,-1.5014463663101196,0.3515743315219879,0.298657089471817
9,-2.9210031032562256,0.4010588824748993,-0.09835615009069443,1.2315046787261963,0.0,-0.02016369253396988,1.3523643016815186,-1.4816148281097412,-1.0028914213180542,-0.31840476393699646,0.32351142168045044,0.91596519947052,-0.7663065195083618,-1.3479492664337158,-0.427954763174057,0.4632014036178589,-0.4275182783603668,0.5136934518814087,-0.6843774318695068,0.08911830186843872,0.7145200371742249,-0.38121047616004944,0.5110238194465637,-0.9112672209739685,-0.39005136489868164,0.4635044038295746,1.2017103433609009,0.9270907044410706,-0.38121047616004944,0.36875197291374207,1.3315032720565796,-0.0650344043970108,-0.9922043681144714,0.30875733494758606,0.8235655426979065,1.2044041156768799,0.3189765512943268,-0.07500254362821579,-1.1955127716064453,0.8318992257118225,0.5090559124946594,-0.5824101567268372,-0.48823022842407227,-0.09881789237260818,-0.20017388463020325,-0.5609769821166992,-0.2292085886001587,0.11578863114118576,-0.1249428242444992,-0.4370749890804291,0.1576685607433319,-0.4160933196544647,0.27297720313072205,1.3002545833587646,0.9002633690834045,2.088641881942749,-1.0913808345794678,0.014761236496269703,-0.5147961974143982,0.38437044620513916,0.1436106115579605,0.34942829608917236,0.19207525253295898,-0.32116568088531494,0.6452131271362305,0.1771072894334793,-0.17557241022586823,-1.4004918336868286,-1.1996448040008545,0.3568912744522095,-0.13542820513248444,-0.6105010509490967,-1.1245964765548706,0.8437170386314392,0.06436014175415039,0.0,-0.5382934808731079,-0.050057731568813324,-0.290475070476532,-0.4789780378341675,-1.5014463663101196,0.2542164921760559,0.298657089471817
